,horizon,date_origin,date_target,target,stl_lag_1,stl_lag_2,stl_lag_3,stl_lag_4,stl_lag_5,stl_lag_6,stl_lag_7,stl_lag_8,stl_lag_9,stl_lag_10,stl_lag_11,stl_lag_12,stl_lag_13,arima_lag_1,arima_lag_2,arima_lag_3,arima_lag_4,arima_lag_5,arima_lag_6,arima_lag_7,arima_lag_8,arima_lag_9,arima_lag_10,arima_lag_11,arima_lag_12,arima_lag_13
5,6,2012-03-03,2012-03-09,93.08333333333331,26.072490219815734,35.6595628740596,58.16848012086871,37.152427599326,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,195.29166666666663,62.125,24.79166666666667,87.77811693725229,94.543119542445,105.36906558224166,121.096118790906,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,195.29166666666663,62.125,24.79166666666667
6,7,2012-03-03,2012-03-10,35.708333333333336,59.76668276928926,26.072490219815734,35.6595628740596,58.16848012086871,37.152427599326,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,195.29166666666663,62.125,82.955939695849,87.77811693725229,94.543119542445,105.36906558224166,121.096118790906,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,195.29166666666663,62.125
0,1,2012-03-10,2012-03-11,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,195.29166666666663,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,195.29166666666663
1,2,2012-03-10,2012-03-12,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,222.58333333333331,204.75
2,3,2012-03-10,2012-03-13,112.45833333333331,109.4177816835362,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,222.58333333333331,43.32894103145016,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,222.58333333333331
3,4,2012-03-10,2012-03-14,33.333333333333336,50.16766629031333,109.4177816835362,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331,56.56137427003182,43.32894103145016,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,250.95833333333331
4,5,2012-03-10,2012-03-15,101.125,38.71030406483973,50.16766629031333,109.4177816835362,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375,60.97507511086272,56.56137427003182,43.32894103145016,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,121.375
5,6,2012-03-10,2012-03-16,273.9166666666667,52.75290157933481,38.71030406483973,50.16766629031333,109.4177816835362,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125,61.18724478678104,60.97507511086272,56.56137427003182,43.32894103145016,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,93.125
6,7,2012-03-10,2012-03-17,195.66666666666663,77.03963154268614,52.75290157933481,38.71030406483973,50.16766629031333,109.4177816835362,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75,60.52631846967728,61.18724478678104,60.97507511086272,56.56137427003182,43.32894103145016,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,131.75
0,1,2012-03-17,2012-03-18,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,165.41666666666666
1,2,2012-03-17,2012-03-19,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,22.04166666666667
2,3,2012-03-17,2012-03-20,135.54166666666666,121.65179505264922,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668,39.258932087697566,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,18.604166666666668
3,4,2012-03-17,2012-03-21,284.2916666666667,45.834527610587536,121.65179505264922,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332,60.83216473097706,39.258932087697566,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,17.583333333333332
4,5,2012-03-17,2012-03-22,157.33333333333334,85.91042602358527,45.834527610587536,121.65179505264922,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331,69.63789148901616,60.83216473097706,39.258932087697566,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,93.08333333333331
5,6,2012-03-17,2012-03-23,30.95833333333333,36.95278498731417,85.91042602358527,45.834527610587536,121.65179505264922,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336,74.35000289756536,69.63789148901616,60.83216473097706,39.258932087697566,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,35.708333333333336
6,7,2012-03-17,2012-03-24,19.416666666666668,35.66182309596734,36.95278498731417,85.91042602358527,45.834527610587536,121.65179505264922,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75,77.8458894413863,74.35000289756536,69.63789148901616,60.83216473097706,39.258932087697566,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,23.75
0,1,2012-03-24,2012-03-25,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,73.375
1,2,2012-03-24,2012-03-26,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,112.45833333333331
2,3,2012-03-24,2012-03-27,110.125,45.26663988051895,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336,74.98748684522272,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,33.333333333333336
3,4,2012-03-24,2012-03-28,46.25,58.92941265823019,45.26663988051895,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125,91.82499012865222,74.98748684522272,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,101.125
4,5,2012-03-24,2012-03-29,46.41666666666666,149.55055582991207,58.92941265823019,45.26663988051895,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667,98.53094674652122,91.82499012865222,74.98748684522272,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,273.9166666666667
5,6,2012-03-24,2012-03-30,16.833333333333332,155.58140269349752,149.55055582991207,58.92941265823019,45.26663988051895,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663,101.0570303062717,98.53094674652122,91.82499012865222,74.98748684522272,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,195.66666666666663
6,7,2012-03-24,2012-03-31,26.5,169.90392548890895,155.58140269349752,149.55055582991207,58.92941265823019,45.26663988051895,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25,102.47860079368387,101.0570303062717,98.53094674652122,91.82499012865222,74.98748684522272,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,42.25
0,1,2012-03-31,2012-04-01,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,101.79166666666669
1,2,2012-03-31,2012-04-02,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,135.54166666666666
2,3,2012-03-31,2012-04-03,21.58333333333333,111.29615667125617,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667,85.31217517431575,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,284.2916666666667
3,4,2012-03-31,2012-04-04,16.666666666666668,121.6546278656107,111.29615667125617,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334,98.6111933322792,85.31217517431575,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,157.33333333333334
4,5,2012-03-31,2012-04-05,16.208333333333332,164.2585034119676,121.6546278656107,111.29615667125617,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333,102.13414074995175,98.6111933322792,85.31217517431575,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,30.95833333333333
5,6,2012-03-31,2012-04-06,29.75,76.50190683717204,164.2585034119676,121.6546278656107,111.29615667125617,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668,101.86893858221616,102.13414074995175,98.6111933322792,85.31217517431575,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,19.416666666666668
6,7,2012-03-31,2012-04-07,79.91666666666667,89.03580575691495,76.50190683717204,164.2585034119676,121.6546278656107,111.29615667125617,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666,100.66447211792327,101.86893858221616,102.13414074995175,98.6111933322792,85.31217517431575,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,44.04166666666666
0,1,2012-04-07,2012-04-08,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,160.375
1,2,2012-04-07,2012-04-09,123.83333333333331,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,110.125
2,3,2012-04-07,2012-04-10,61.875,15.176726144929134,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25,61.47929829302834,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,46.25
3,4,2012-04-07,2012-04-11,19.58333333333333,34.15036952686351,15.176726144929134,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666,76.48261631454837,61.47929829302834,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,46.41666666666666
4,5,2012-04-07,2012-04-12,32.5,64.14487385310044,34.15036952686351,15.176726144929134,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332,80.50328752029935,76.48261631454837,61.47929829302834,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,16.833333333333332
5,6,2012-04-07,2012-04-13,54.25,83.28090619829243,64.14487385310044,34.15036952686351,15.176726144929134,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5,80.74944790719299,80.50328752029935,76.48261631454837,61.47929829302834,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,26.5
6,7,2012-04-07,2012-04-14,60.08333333333334,60.14611211289342,83.28090619829243,64.14487385310044,34.15036952686351,15.176726144929134,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334,79.70192200648003,80.74944790719299,80.50328752029935,76.48261631454837,61.47929829302834,50.0,79.91666666666667,29.75,16.208333333333332,16.666666666666668,21.58333333333333,41.54166666666666,56.58333333333334
